NaturalLanguageID	ProgrammingLanguageName	RepoID	SourceID	CommentID	Comment	Class	
EN	php	symfony	src/Symfony/Component/VarExporter/Exception/ClassNotFoundException.php	symfony/src/Symfony/Component/VarExporter/Exception/ClassNotFoundException.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Exception/ExceptionInterface.php	symfony/src/Symfony/Component/VarExporter/Exception/ExceptionInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Exception/NotInstantiableTypeException.php	symfony/src/Symfony/Component/VarExporter/Exception/NotInstantiableTypeException.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Instantiator.php	symfony/src/Symfony/Component/VarExporter/Instantiator.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Exporter.php	symfony/src/Symfony/Component/VarExporter/Internal/Exporter.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Exporter.php	symfony/src/Symfony/Component/VarExporter/Internal/Exporter.php/23	Prepares an array of values for VarExporter.\n\nFor performance this method is public and has no type-hints.\n\n@param array &$values\n@param \SplObjectStorage $objectsPool\n@param array &$refsPool\n@param int &$objectsCount\n@param bool &$valuesAreStatic\n\n@throws NotInstantiableTypeException When a value cannot be serialized	Functional-Method
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Exporter.php	symfony/src/Symfony/Component/VarExporter/Internal/Exporter.php/367	@param \ArrayIteratorArrayObject $value\n@param \ArrayIteratorArrayObject $proto	Functional-Method
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Hydrator.php	symfony/src/Symfony/Component/VarExporter/Internal/Hydrator.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Reference.php	symfony/src/Symfony/Component/VarExporter/Internal/Reference.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Registry.php	symfony/src/Symfony/Component/VarExporter/Internal/Registry.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/Internal/Values.php	symfony/src/Symfony/Component/VarExporter/Internal/Values.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/VarExporter.php	symfony/src/Symfony/Component/VarExporter/VarExporter.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarExporter/VarExporter.php	symfony/src/Symfony/Component/VarExporter/VarExporter.php/32	Exports a serializable PHP value to PHP code.\n\n@param mixed $value The value to export\n@param bool &$isStaticValue Set to true after execution if the provided value is static, false otherwise\n@param bool &$classes Classes found in the value are added to this list as both keys and values\n\n@return string The value exported as PHP code\n\n@throws ExceptionInterface When the provided value cannot be serialized	Functional-Method
EN	php	symfony	src/Symfony/Component/WebLink/EventListener/AddLinkHeaderListener.php	symfony/src/Symfony/Component/WebLink/EventListener/AddLinkHeaderListener.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/WebLink/EventListener/AddLinkHeaderListener.php	symfony/src/Symfony/Component/WebLink/EventListener/AddLinkHeaderListener.php/53	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/WebLink/GenericLinkProvider.php	symfony/src/Symfony/Component/WebLink/GenericLinkProvider.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/WebLink/GenericLinkProvider.php	symfony/src/Symfony/Component/WebLink/GenericLinkProvider.php/19	@var LinkInterface[]	Functional-Inline
EN	php	symfony	src/Symfony/Component/WebLink/GenericLinkProvider.php	symfony/src/Symfony/Component/WebLink/GenericLinkProvider.php/24	@param LinkInterface[] $links	Functional-Method
EN	php	symfony	src/Symfony/Component/WebLink/GenericLinkProvider.php	symfony/src/Symfony/Component/WebLink/GenericLinkProvider.php/38	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/WebLink/GenericLinkProvider.php	symfony/src/Symfony/Component/WebLink/GenericLinkProvider.php/46	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/WebLink/HttpHeaderSerializer.php	symfony/src/Symfony/Component/WebLink/HttpHeaderSerializer.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/WebLink/Link.php	symfony/src/Symfony/Component/WebLink/Link.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Definition.php	symfony/src/Symfony/Component/Workflow/Definition.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Definition.php	symfony/src/Symfony/Component/Workflow/Definition.php/18	@author Fabien Potencier <fabien@symfony.com>\n@author Gr̩goire Pineau <lyrixx@lyrixx.info>\n@author Tobias Nyholm <tobias.nyholm@gmail.com>	General
EN	php	symfony	src/Symfony/Component/Workflow/Definition.php	symfony/src/Symfony/Component/Workflow/Definition.php/30	@param string[] $places\n@param Transition[] $transitions\n@param stringstring[]ull $initialPlaces	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/Definition.php	symfony/src/Symfony/Component/Workflow/Definition.php/50	@return string[]	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/Definition.php	symfony/src/Symfony/Component/Workflow/Definition.php/58	@return string[]	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/Definition.php	symfony/src/Symfony/Component/Workflow/Definition.php/66	@return Transition[]	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/30	@param string[] $places\n@param Transition[] $transitions	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/40	@return Definition.	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/63	@param stringstring[]ull $initialPlaces\n\n@return $this	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/75	@return $this	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/89	@param string[] $places\n\n@return $this	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/103	@param Transition[] $transitions\n\n@return $this	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/117	@return $this	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/DefinitionBuilder.php	symfony/src/Symfony/Component/Workflow/DefinitionBuilder.php/127	@return $this	Functional-Method
EN	php	symfony	src/Symfony/Component/Workflow/Dumper/DumperInterface.php	symfony/src/Symfony/Component/Workflow/Dumper/DumperInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Dumper/GraphvizDumper.php	symfony/src/Symfony/Component/Workflow/Dumper/GraphvizDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Dumper/PlantUmlDumper.php	symfony/src/Symfony/Component/Workflow/Dumper/PlantUmlDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Dumper/StateMachineGraphvizDumper.php	symfony/src/Symfony/Component/Workflow/Dumper/StateMachineGraphvizDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Event/AnnounceEvent.php	symfony/src/Symfony/Component/Workflow/Event/AnnounceEvent.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Event/CompletedEvent.php	symfony/src/Symfony/Component/Workflow/Event/CompletedEvent.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Event/EnteredEvent.php	symfony/src/Symfony/Component/Workflow/Event/EnteredEvent.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Event/EnterEvent.php	symfony/src/Symfony/Component/Workflow/Event/EnterEvent.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Event/Event.php	symfony/src/Symfony/Component/Workflow/Event/Event.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/Workflow/Event/Event.php	symfony/src/Symfony/Component/Workflow/Event/Event.php/19	@author Fabien Potencier <fabien@symfony.com>\n@author Gr̩goire Pineau <lyrixx@lyrixx.info>	General
